A,B,C,D,AVERAGE
26.0,241.0,472.0,287.0,-50.0
349.0,283.0,491.0,58.0,295.25
2.0,78.0,59.0,537.0,169.0
722.0,400.0,811.0,846.0,-50.0
503.0,39.0,625.0,782.0,487.25
753.0,963.0,937.0,597.0,-50.0
357.0,958.0,85.0,200.0,-50.0
897.0,976.0,943.0,38.0,713.5
415.0,960.0,681.0,764.0,-50.0
514.0,158.0,158.0,31.0,215.25
327.0,196.0,124.0,52.0,-50.0
524.0,431.0,817.0,413.0,-50.0
556.0,304.0,688.0,132.0,-50.0
820.0,171.0,971.0,401.0,-50.0
948.0,91.0,123.0,39.0,-50.0
349.0,339.0,859.0,869.0,-50.0
902.0,859.0,213.0,716.0,-50.0
189.0,943.0,165.0,371.0,-50.0
965.0,830.0,944.0,367.0,-50.0
801.0,163.0,536.0,619.0,-50.0
331.0,393.0,567.0,897.0,-50.0
71.0,322.0,615.0,722.0,432.5
238.0,361.0,396.0,804.0,-50.0
595.0,193.0,801.0,946.0,-50.0
906.0,11.0,408.0,675.0,-50.0
753.0,381.0,266.0,856.0,-50.0
476.0,108.0,587.0,190.0,340.25
252.0,305.0,465.0,412.0,358.5
513.0,415.0,834.0,909.0,667.75
300.0,798.0,306.0,308.0,428.0
846.0,234.0,839.0,772.0,672.75
92.0,392.0,457.0,697.0,-50.0
152.0,159.0,129.0,743.0,-50.0
906.0,322.0,320.0,3.0,-50.0
550.0,41.0,246.0,521.0,-50.0
61.0,481.0,717.0,664.0,480.75
180.0,678.0,761.0,126.0,-50.0
483.0,599.0,798.0,890.0,692.5
231.0,63.0,45.0,507.0,-50.0
240.0,150.0,203.0,283.0,-50.0
165.0,463.0,39.0,553.0,-50.0
299.0,167.0,966.0,310.0,435.5
910.0,752.0,794.0,536.0,748.0
401.0,730.0,629.0,316.0,-50.0
118.0,934.0,524.0,266.0,-50.0
889.0,9.0,661.0,479.0,-50.0
347.0,435.0,857.0,83.0,430.5
385.0,489.0,101.0,268.0,310.75
936.0,593.0,641.0,222.0,598.0
424.0,844.0,272.0,698.0,-50.0
463.0,38.0,74.0,327.0,225.5
552.0,116.0,276.0,789.0,-50.0
121.0,721.0,374.0,742.0,-50.0
821.0,189.0,921.0,284.0,553.75
464.0,491.0,595.0,304.0,463.5
887.0,535.0,602.0,356.0,-50.0
897.0,235.0,978.0,177.0,-50.0
487.0,772.0,176.0,198.0,408.25
799.0,239.0,421.0,406.0,466.25
977.0,97.0,419.0,308.0,-50.0
530.0,850.0,812.0,111.0,575.75
831.0,800.0,288.0,187.0,526.5
386.0,404.0,617.0,458.0,-50.0
651.0,574.0,48.0,371.0,411.0
983.0,528.0,771.0,309.0,-50.0
392.0,498.0,180.0,282.0,-50.0
546.0,753.0,177.0,961.0,-50.0
257.0,592.0,33.0,925.0,451.75
54.0,45.0,10.0,901.0,252.5
142.0,937.0,598.0,522.0,-50.0
365.0,822.0,549.0,768.0,626.0
73.0,848.0,774.0,485.0,-50.0
44.0,267.0,474.0,398.0,-50.0
267.0,824.0,65.0,998.0,538.5
735.0,298.0,187.0,159.0,344.75
497.0,620.0,962.0,105.0,-50.0
414.0,425.0,10.0,513.0,-50.0
473.0,13.0,811.0,16.0,328.25
844.0,783.0,208.0,703.0,-50.0
330.0,133.0,22.0,829.0,-50.0
456.0,282.0,776.0,519.0,-50.0
195.0,123.0,251.0,504.0,-50.0
616.0,95.0,835.0,285.0,457.75
681.0,884.0,199.0,431.0,-50.0
357.0,865.0,263.0,527.0,503.0
498.0,814.0,102.0,321.0,-50.0
777.0,29.0,542.0,76.0,356.0
896.0,282.0,827.0,938.0,735.75
817.0,85.0,752.0,454.0,-50.0
27.0,247.0,495.0,154.0,-50.0
31.0,525.0,62.0,224.0,210.5
930.0,979.0,647.0,810.0,-50.0
8.0,594.0,113.0,213.0,-50.0
518.0,583.0,820.0,836.0,-50.0
97.0,915.0,744.0,849.0,651.25
695.0,446.0,432.0,236.0,452.25
933.0,665.0,231.0,245.0,-50.0
804.0,352.0,185.0,163.0,376.0
780.0,127.0,294.0,228.0,-50.0
202.0,97.0,54.0,603.0,239.0
282.0,967.0,527.0,725.0,-50.0
461.0,279.0,559.0,858.0,-50.0
431.0,52.0,669.0,599.0,-50.0
16.0,669.0,456.0,525.0,416.5
737.0,998.0,365.0,961.0,-50.0
735.0,348.0,790.0,162.0,508.75
32.0,14.0,121.0,480.0,-50.0
797.0,228.0,272.0,380.0,419.25
500.0,303.0,794.0,237.0,458.5
830.0,279.0,734.0,818.0,665.25
683.0,483.0,923.0,446.0,633.75
276.0,242.0,129.0,593.0,-50.0
605.0,364.0,115.0,690.0,-50.0
177.0,677.0,597.0,329.0,-50.0
603.0,904.0,997.0,16.0,-50.0
123.0,519.0,544.0,873.0,514.75
702.0,55.0,13.0,823.0,398.25
841.0,247.0,570.0,425.0,520.75
984.0,418.0,130.0,83.0,-50.0
796.0,683.0,446.0,964.0,-50.0
82.0,163.0,753.0,145.0,-50.0
34.0,261.0,391.0,649.0,333.75
557.0,570.0,107.0,482.0,429.0
435.0,55.0,597.0,27.0,278.5
271.0,378.0,896.0,114.0,-50.0
223.0,963.0,560.0,854.0,650.0
17.0,787.0,100.0,283.0,-50.0
815.0,41.0,508.0,295.0,-50.0
974.0,401.0,499.0,109.0,-50.0
139.0,558.0,987.0,582.0,566.5
241.0,680.0,723.0,809.0,-50.0
488.0,691.0,76.0,749.0,501.0
88.0,301.0,758.0,298.0,-50.0
29.0,872.0,715.0,699.0,578.75
515.0,143.0,43.0,173.0,218.5
417.0,855.0,338.0,917.0,-50.0
573.0,996.0,399.0,799.0,-50.0
981.0,818.0,461.0,945.0,-50.0
523.0,140.0,975.0,310.0,-50.0
962.0,973.0,683.0,436.0,763.5
645.0,98.0,918.0,162.0,-50.0
881.0,21.0,73.0,789.0,-50.0
934.0,311.0,769.0,754.0,692.0
27.0,728.0,505.0,799.0,-50.0
610.0,781.0,654.0,150.0,548.75
597.0,11.0,978.0,505.0,-50.0
955.0,718.0,984.0,613.0,-50.0
300.0,385.0,846.0,45.0,-50.0
552.0,606.0,864.0,243.0,566.25
356.0,964.0,389.0,613.0,580.5
678.0,128.0,746.0,507.0,-50.0
402.0,87.0,794.0,823.0,-50.0
864.0,170.0,75.0,221.0,-50.0
498.0,504.0,212.0,526.0,435.0
466.0,920.0,577.0,681.0,-50.0
593.0,13.0,137.0,586.0,-50.0
81.0,910.0,714.0,653.0,-50.0
850.0,620.0,278.0,660.0,602.0
25.0,572.0,354.0,379.0,-50.0
893.0,287.0,964.0,649.0,-50.0
144.0,719.0,395.0,219.0,-50.0
394.0,558.0,607.0,640.0,549.75
71.0,148.0,760.0,617.0,399.0
807.0,67.0,871.0,425.0,-50.0
22.0,229.0,226.0,501.0,244.5
674.0,877.0,66.0,867.0,621.0
517.0,391.0,562.0,578.0,512.0
807.0,466.0,466.0,559.0,574.5
60.0,270.0,243.0,416.0,-50.0
883.0,912.0,558.0,982.0,-50.0
580.0,767.0,512.0,565.0,-50.0
826.0,446.0,176.0,624.0,-50.0
117.0,266.0,732.0,853.0,492.0
810.0,558.0,550.0,800.0,679.5
449.0,964.0,811.0,47.0,567.75
17.0,241.0,19.0,840.0,-50.0
498.0,298.0,297.0,68.0,-50.0
562.0,569.0,187.0,79.0,349.25
750.0,89.0,525.0,448.0,-50.0
742.0,303.0,980.0,536.0,640.25
130.0,558.0,950.0,936.0,643.5
906.0,417.0,152.0,753.0,-50.0
594.0,841.0,230.0,525.0,547.5
691.0,454.0,478.0,230.0,-50.0
259.0,943.0,498.0,788.0,-50.0
591.0,758.0,83.0,695.0,-50.0
578.0,981.0,894.0,190.0,660.75
575.0,505.0,149.0,926.0,538.75
671.0,366.0,296.0,722.0,-50.0
483.0,603.0,171.0,382.0,-50.0
635.0,39.0,853.0,773.0,575.0
267.0,617.0,626.0,353.0,465.75
324.0,295.0,386.0,646.0,412.75
691.0,516.0,513.0,796.0,629.0
136.0,926.0,549.0,359.0,-50.0
643.0,294.0,451.0,587.0,-50.0
263.0,100.0,498.0,146.0,-50.0
190.0,754.0,267.0,789.0,-50.0
480.0,642.0,415.0,966.0,-50.0
359.0,907.0,158.0,392.0,454.0
721.0,291.0,825.0,740.0,644.25
270.0,485.0,228.0,772.0,438.75
20.0,495.0,92.0,554.0,290.25
929.0,992.0,641.0,23.0,646.25
513.0,810.0,680.0,25.0,-50.0
365.0,670.0,236.0,894.0,-50.0
574.0,483.0,428.0,751.0,-50.0
999.0,140.0,213.0,386.0,434.5
246.0,960.0,416.0,865.0,621.75
476.0,383.0,281.0,412.0,388.0
267.0,272.0,401.0,669.0,402.25
500.0,852.0,84.0,470.0,476.5
599.0,969.0,507.0,954.0,-50.0
766.0,804.0,831.0,865.0,816.5
203.0,118.0,50.0,42.0,103.25
142.0,684.0,545.0,177.0,387.0
669.0,683.0,616.0,936.0,-50.0
530.0,666.0,253.0,249.0,-50.0
393.0,614.0,109.0,671.0,446.75
516.0,500.0,234.0,566.0,-50.0
864.0,629.0,529.0,513.0,-50.0
129.0,228.0,574.0,108.0,259.75
515.0,51.0,936.0,289.0,447.75
980.0,143.0,142.0,950.0,553.75
948.0,842.0,317.0,447.0,-50.0
99.0,404.0,447.0,825.0,443.75
423.0,948.0,907.0,513.0,-50.0
823.0,611.0,554.0,584.0,-50.0
423.0,558.0,912.0,294.0,546.75
981.0,208.0,639.0,617.0,611.25
104.0,331.0,402.0,348.0,296.25
980.0,165.0,403.0,938.0,621.5
647.0,829.0,826.0,519.0,705.25
338.0,256.0,243.0,733.0,392.5
950.0,132.0,635.0,433.0,-50.0
994.0,344.0,207.0,872.0,-50.0
337.0,279.0,297.0,784.0,-50.0
80.0,925.0,660.0,946.0,652.75
105.0,529.0,640.0,152.0,356.5
648.0,413.0,89.0,546.0,-50.0
304.0,151.0,55.0,909.0,-50.0
355.0,957.0,313.0,905.0,632.5
661.0,338.0,563.0,131.0,423.25
494.0,541.0,547.0,487.0,517.25
714.0,143.0,140.0,540.0,384.25
352.0,838.0,58.0,30.0,319.5
483.0,454.0,157.0,99.0,298.25
581.0,895.0,494.0,869.0,709.75
123.0,607.0,962.0,632.0,-50.0
49.0,587.0,724.0,580.0,-50.0
143.0,879.0,528.0,108.0,-50.0
11.0,241.0,278.0,173.0,-50.0
667.0,3.0,417.0,230.0,329.25
825.0,107.0,494.0,607.0,508.25
538.0,567.0,28.0,681.0,-50.0
645.0,814.0,798.0,297.0,638.5
515.0,850.0,579.0,328.0,568.0
589.0,409.0,813.0,49.0,465.0
89.0,250.0,116.0,14.0,-50.0
353.0,6.0,603.0,421.0,-50.0
331.0,412.0,335.0,267.0,336.25
503.0,948.0,726.0,4.0,545.25
393.0,48.0,994.0,623.0,514.5
103.0,316.0,294.0,837.0,387.5
54.0,30.0,942.0,593.0,404.75
302.0,431.0,432.0,358.0,-50.0
669.0,638.0,435.0,528.0,567.5
966.0,632.0,383.0,38.0,-50.0
409.0,507.0,760.0,332.0,502.0
106.0,762.0,635.0,716.0,-50.0
587.0,840.0,627.0,545.0,649.75
625.0,596.0,620.0,189.0,-50.0
216.0,5.0,214.0,138.0,143.25
256.0,303.0,710.0,248.0,-50.0
364.0,511.0,241.0,658.0,443.5
315.0,115.0,139.0,210.0,194.75
544.0,655.0,905.0,965.0,-50.0
648.0,205.0,32.0,748.0,408.25
996.0,501.0,742.0,603.0,710.5
770.0,182.0,531.0,691.0,543.5
536.0,555.0,274.0,64.0,-50.0
685.0,182.0,786.0,699.0,588.0
19.0,8.0,454.0,234.0,178.75
594.0,194.0,657.0,306.0,-50.0
411.0,999.0,672.0,516.0,-50.0
335.0,952.0,601.0,738.0,656.5
292.0,504.0,659.0,375.0,-50.0
685.0,458.0,737.0,597.0,-50.0
886.0,855.0,651.0,69.0,615.25
365.0,811.0,509.0,128.0,-50.0
517.0,609.0,996.0,165.0,-50.0
838.0,748.0,420.0,192.0,-50.0
267.0,262.0,496.0,319.0,-50.0
290.0,379.0,630.0,975.0,568.5
851.0,889.0,405.0,616.0,690.25
983.0,448.0,521.0,943.0,723.75
6.0,265.0,991.0,209.0,-50.0
0.0,301.0,460.0,395.0,289.0
426.0,269.0,540.0,334.0,-50.0
707.0,758.0,302.0,80.0,-50.0
829.0,591.0,668.0,632.0,680.0
876.0,696.0,221.0,710.0,625.75
633.0,140.0,466.0,303.0,385.5
395.0,763.0,306.0,421.0,471.25
197.0,582.0,822.0,128.0,-50.0
271.0,122.0,932.0,812.0,534.25
761.0,205.0,908.0,548.0,605.5
83.0,656.0,139.0,253.0,-50.0
412.0,458.0,223.0,537.0,407.5
633.0,128.0,600.0,281.0,410.5
31.0,120.0,334.0,25.0,127.5
822.0,531.0,515.0,612.0,620.0
284.0,801.0,449.0,510.0,-50.0
89.0,489.0,333.0,434.0,336.25
818.0,77.0,656.0,358.0,-50.0
361.0,768.0,914.0,534.0,644.25
890.0,297.0,757.0,917.0,715.25
12.0,79.0,401.0,546.0,-50.0
595.0,691.0,377.0,144.0,451.75
969.0,536.0,865.0,212.0,-50.0
677.0,853.0,6.0,612.0,-50.0
591.0,653.0,985.0,820.0,762.25
731.0,532.0,406.0,580.0,562.25
550.0,994.0,992.0,542.0,-50.0
945.0,951.0,923.0,10.0,-50.0
545.0,648.0,34.0,761.0,-50.0
8.0,858.0,734.0,43.0,410.75
857.0,750.0,19.0,775.0,-50.0
402.0,998.0,87.0,709.0,-50.0
96.0,659.0,698.0,50.0,-50.0
442.0,173.0,345.0,9.0,242.25
246.0,509.0,879.0,806.0,-50.0
732.0,520.0,133.0,340.0,431.25
155.0,508.0,636.0,827.0,531.5
48.0,422.0,139.0,289.0,-50.0
268.0,369.0,739.0,395.0,442.75
68.0,101.0,414.0,838.0,355.25
402.0,560.0,103.0,856.0,-50.0
200.0,909.0,796.0,368.0,-50.0
518.0,206.0,405.0,238.0,341.75
296.0,509.0,748.0,975.0,632.0
226.0,525.0,382.0,193.0,-50.0
313.0,661.0,812.0,450.0,-50.0
427.0,550.0,591.0,693.0,565.25
602.0,389.0,840.0,32.0,-50.0
202.0,178.0,471.0,253.0,-50.0
705.0,338.0,629.0,535.0,-50.0
617.0,451.0,686.0,927.0,670.25
129.0,29.0,700.0,614.0,-50.0
992.0,133.0,127.0,941.0,548.25
583.0,493.0,628.0,335.0,-50.0
913.0,433.0,299.0,925.0,642.5
695.0,770.0,401.0,445.0,577.75
210.0,999.0,411.0,479.0,524.75
773.0,812.0,557.0,203.0,-50.0
572.0,337.0,878.0,766.0,638.25
680.0,724.0,401.0,359.0,541.0
867.0,545.0,316.0,318.0,511.5
823.0,122.0,471.0,766.0,-50.0
623.0,877.0,763.0,715.0,-50.0
460.0,309.0,681.0,209.0,414.75
539.0,15.0,287.0,59.0,-50.0
441.0,701.0,824.0,77.0,510.75
72.0,415.0,952.0,550.0,497.25
297.0,470.0,528.0,173.0,-50.0
677.0,286.0,60.0,344.0,-50.0
447.0,243.0,45.0,857.0,-50.0
306.0,118.0,109.0,135.0,-50.0
46.0,705.0,397.0,235.0,345.75
184.0,218.0,518.0,611.0,382.75
354.0,583.0,760.0,367.0,-50.0
811.0,862.0,346.0,563.0,-50.0
268.0,744.0,953.0,896.0,715.25
894.0,103.0,310.0,10.0,329.25
312.0,251.0,237.0,728.0,382.0
163.0,152.0,755.0,792.0,-50.0
230.0,425.0,655.0,413.0,430.75
347.0,176.0,448.0,645.0,404.0
295.0,489.0,798.0,662.0,-50.0
207.0,397.0,924.0,624.0,538.0
800.0,779.0,771.0,860.0,802.5
567.0,140.0,752.0,354.0,453.25
83.0,62.0,37.0,654.0,-50.0
177.0,47.0,705.0,343.0,-50.0
732.0,264.0,972.0,956.0,731.0
837.0,682.0,60.0,632.0,552.75
643.0,784.0,291.0,278.0,-50.0
447.0,886.0,162.0,961.0,614.0
960.0,269.0,576.0,954.0,-50.0
486.0,353.0,452.0,232.0,380.75
264.0,535.0,563.0,888.0,-50.0
255.0,466.0,253.0,854.0,457.0
562.0,11.0,661.0,188.0,355.5
16.0,665.0,182.0,642.0,376.25
830.0,348.0,910.0,507.0,648.75
927.0,463.0,55.0,914.0,589.75
793.0,803.0,41.0,801.0,609.5
669.0,913.0,745.0,305.0,658.0
751.0,435.0,887.0,417.0,-50.0
189.0,234.0,116.0,135.0,-50.0
556.0,265.0,400.0,938.0,539.75
930.0,21.0,666.0,565.0,-50.0
584.0,413.0,666.0,902.0,-50.0
988.0,586.0,323.0,210.0,526.75
884.0,243.0,29.0,274.0,357.5
56.0,8.0,483.0,536.0,270.75
465.0,266.0,233.0,274.0,309.5
352.0,400.0,778.0,51.0,-50.0
685.0,576.0,323.0,512.0,524.0
77.0,111.0,302.0,971.0,365.25
930.0,687.0,270.0,308.0,-50.0
734.0,97.0,619.0,885.0,583.75
432.0,425.0,890.0,404.0,-50.0
275.0,224.0,295.0,219.0,253.25
378.0,800.0,838.0,919.0,-50.0
605.0,617.0,288.0,517.0,-50.0
14.0,426.0,99.0,261.0,-50.0
601.0,406.0,947.0,659.0,653.25
862.0,240.0,950.0,412.0,-50.0
340.0,97.0,483.0,676.0,-50.0
101.0,455.0,852.0,617.0,506.25
313.0,873.0,46.0,644.0,-50.0
821.0,306.0,786.0,812.0,681.25
354.0,71.0,203.0,614.0,310.5
611.0,445.0,806.0,595.0,614.25
779.0,376.0,997.0,145.0,-50.0
741.0,136.0,940.0,289.0,-50.0
267.0,218.0,663.0,879.0,-50.0
79.0,122.0,707.0,950.0,464.5
943.0,584.0,334.0,287.0,537.0
431.0,246.0,979.0,522.0,544.5
585.0,257.0,705.0,913.0,-50.0
323.0,22.0,717.0,615.0,-50.0
85.0,174.0,572.0,965.0,449.0
591.0,746.0,946.0,355.0,-50.0
463.0,316.0,289.0,890.0,-50.0
261.0,676.0,346.0,198.0,-50.0
712.0,452.0,806.0,555.0,631.25
111.0,657.0,726.0,328.0,455.5
124.0,929.0,740.0,281.0,518.5
964.0,531.0,611.0,817.0,730.75
662.0,507.0,167.0,927.0,-50.0
298.0,400.0,770.0,699.0,-50.0
740.0,733.0,970.0,948.0,-50.0
167.0,594.0,47.0,532.0,335.0
185.0,54.0,226.0,929.0,-50.0
180.0,170.0,482.0,916.0,-50.0
344.0,246.0,453.0,29.0,268.0
685.0,671.0,416.0,666.0,-50.0
121.0,551.0,735.0,533.0,-50.0
711.0,121.0,110.0,507.0,362.25
244.0,71.0,937.0,990.0,-50.0
210.0,498.0,76.0,741.0,381.25
169.0,489.0,975.0,425.0,514.5
1.0,436.0,101.0,84.0,-50.0
438.0,58.0,993.0,392.0,470.25
5.0,834.0,877.0,799.0,-50.0
510.0,865.0,910.0,698.0,745.75
669.0,674.0,135.0,666.0,-50.0
798.0,294.0,945.0,340.0,594.25
815.0,494.0,274.0,68.0,-50.0
849.0,566.0,53.0,89.0,-50.0
125.0,360.0,543.0,761.0,-50.0
89.0,459.0,311.0,195.0,-50.0
115.0,326.0,68.0,755.0,316.0
830.0,403.0,483.0,443.0,-50.0
524.0,434.0,244.0,178.0,-50.0
537.0,255.0,180.0,778.0,-50.0
744.0,595.0,209.0,317.0,-50.0
662.0,245.0,453.0,293.0,413.25
604.0,362.0,406.0,328.0,425.0
705.0,387.0,679.0,57.0,-50.0
696.0,23.0,914.0,273.0,476.5
650.0,444.0,760.0,985.0,-50.0
805.0,143.0,691.0,377.0,-50.0
241.0,679.0,374.0,545.0,459.75
726.0,369.0,744.0,739.0,644.5
247.0,603.0,906.0,457.0,-50.0
613.0,946.0,589.0,868.0,-50.0
976.0,813.0,408.0,73.0,567.5
508.0,843.0,686.0,138.0,-50.0
310.0,325.0,234.0,38.0,-50.0
171.0,191.0,427.0,328.0,-50.0
693.0,680.0,197.0,646.0,554.0
763.0,251.0,279.0,469.0,-50.0
69.0,186.0,768.0,605.0,-50.0
120.0,116.0,207.0,833.0,-50.0
619.0,61.0,277.0,691.0,412.0
552.0,441.0,524.0,782.0,574.75
333.0,879.0,500.0,849.0,-50.0
446.0,655.0,277.0,466.0,-50.0
389.0,581.0,393.0,250.0,-50.0
192.0,332.0,724.0,90.0,334.5
167.0,875.0,733.0,520.0,-50.0
19.0,680.0,848.0,901.0,-50.0
869.0,176.0,243.0,210.0,374.5
943.0,600.0,108.0,232.0,-50.0
700.0,568.0,68.0,615.0,-50.0
556.0,359.0,697.0,35.0,-50.0
684.0,883.0,848.0,809.0,806.0
785.0,533.0,68.0,288.0,-50.0
377.0,135.0,828.0,537.0,469.25
162.0,579.0,416.0,14.0,-50.0
951.0,414.0,839.0,901.0,-50.0
976.0,617.0,289.0,281.0,-50.0
419.0,638.0,135.0,642.0,-50.0
512.0,7.0,981.0,304.0,-50.0
160.0,420.0,997.0,582.0,-50.0
164.0,272.0,58.0,842.0,334.0
2.0,716.0,902.0,26.0,411.5
748.0,925.0,520.0,924.0,-50.0
59.0,421.0,978.0,103.0,390.25
847.0,565.0,105.0,292.0,452.25
181.0,866.0,427.0,883.0,589.25
374.0,437.0,344.0,90.0,311.25
519.0,462.0,670.0,648.0,-50.0
319.0,473.0,64.0,456.0,-50.0
274.0,820.0,810.0,208.0,-50.0
594.0,519.0,349.0,283.0,-50.0
637.0,759.0,934.0,496.0,706.5
731.0,204.0,623.0,654.0,-50.0
421.0,941.0,229.0,646.0,559.25
678.0,396.0,760.0,258.0,-50.0
978.0,843.0,763.0,932.0,879.0
793.0,465.0,474.0,114.0,461.5
449.0,390.0,549.0,5.0,-50.0
629.0,989.0,614.0,173.0,-50.0
296.0,148.0,424.0,681.0,387.25
280.0,721.0,219.0,239.0,364.75
529.0,932.0,558.0,525.0,-50.0
928.0,242.0,201.0,581.0,488.0
454.0,727.0,202.0,233.0,404.0
476.0,133.0,792.0,903.0,576.0
731.0,813.0,354.0,789.0,671.75
539.0,684.0,36.0,753.0,-50.0
316.0,536.0,139.0,708.0,424.75
81.0,530.0,339.0,493.0,-50.0
100.0,104.0,783.0,937.0,-50.0
257.0,594.0,471.0,310.0,-50.0
295.0,583.0,129.0,594.0,-50.0
682.0,15.0,630.0,320.0,-50.0
334.0,318.0,813.0,51.0,-50.0
210.0,535.0,997.0,778.0,-50.0
371.0,38.0,330.0,74.0,-50.0
267.0,504.0,9.0,78.0,214.5
226.0,759.0,929.0,519.0,-50.0
982.0,449.0,281.0,931.0,660.75
478.0,636.0,149.0,707.0,-50.0
164.0,563.0,333.0,759.0,-50.0
342.0,982.0,214.0,385.0,480.75
790.0,434.0,363.0,838.0,-50.0
204.0,993.0,711.0,893.0,-50.0
295.0,855.0,843.0,544.0,634.25
460.0,550.0,438.0,104.0,-50.0
56.0,146.0,724.0,944.0,467.5
133.0,367.0,401.0,495.0,349.0
952.0,268.0,553.0,907.0,670.0
193.0,466.0,560.0,799.0,504.5
926.0,805.0,165.0,2.0,-50.0
938.0,146.0,606.0,396.0,521.5
948.0,367.0,253.0,843.0,602.75
725.0,852.0,171.0,323.0,517.75
195.0,828.0,176.0,20.0,-50.0
364.0,188.0,58.0,359.0,242.25
823.0,518.0,437.0,699.0,619.25
560.0,572.0,573.0,790.0,-50.0
653.0,377.0,745.0,208.0,495.75
525.0,369.0,240.0,324.0,-50.0
337.0,796.0,612.0,315.0,515.0
210.0,449.0,446.0,960.0,-50.0
2.0,38.0,593.0,816.0,-50.0
223.0,761.0,854.0,364.0,550.5
745.0,83.0,444.0,336.0,-50.0
535.0,748.0,152.0,730.0,541.25
975.0,517.0,108.0,771.0,592.75
868.0,558.0,475.0,449.0,-50.0
401.0,460.0,734.0,970.0,641.25
391.0,859.0,546.0,43.0,459.75
566.0,657.0,764.0,916.0,-50.0
564.0,128.0,601.0,746.0,-50.0
317.0,36.0,640.0,862.0,-50.0
481.0,140.0,102.0,697.0,355.0
380.0,709.0,455.0,592.0,-50.0
286.0,700.0,87.0,78.0,-50.0
417.0,387.0,888.0,671.0,590.75
501.0,743.0,760.0,259.0,565.75
258.0,175.0,553.0,446.0,358.0
902.0,370.0,129.0,302.0,425.75
954.0,588.0,31.0,885.0,-50.0
857.0,372.0,29.0,739.0,499.25
82.0,642.0,534.0,956.0,553.5
749.0,39.0,875.0,864.0,-50.0
586.0,198.0,611.0,656.0,-50.0
238.0,370.0,61.0,527.0,299.0
147.0,497.0,533.0,119.0,-50.0
284.0,446.0,405.0,446.0,395.25
257.0,390.0,185.0,348.0,-50.0
999.0,874.0,109.0,798.0,695.0
777.0,287.0,55.0,625.0,-50.0
551.0,920.0,283.0,81.0,458.75
181.0,610.0,629.0,761.0,-50.0
666.0,863.0,475.0,815.0,-50.0
674.0,204.0,243.0,562.0,420.75
536.0,994.0,233.0,663.0,606.5
880.0,311.0,418.0,237.0,461.5
776.0,595.0,874.0,613.0,714.5
105.0,120.0,916.0,161.0,-50.0
744.0,72.0,441.0,995.0,-50.0
555.0,156.0,297.0,508.0,-50.0
300.0,780.0,581.0,416.0,-50.0
573.0,911.0,877.0,962.0,-50.0
193.0,236.0,285.0,502.0,-50.0
784.0,994.0,801.0,769.0,-50.0
395.0,891.0,299.0,534.0,529.75
1.0,691.0,131.0,356.0,294.75
370.0,198.0,201.0,298.0,266.75
6.0,19.0,273.0,544.0,210.5
544.0,963.0,770.0,138.0,603.75
619.0,406.0,593.0,463.0,-50.0
759.0,587.0,69.0,703.0,-50.0
435.0,16.0,274.0,956.0,420.25
101.0,39.0,357.0,221.0,179.5
306.0,935.0,764.0,344.0,587.25
839.0,676.0,229.0,153.0,474.25
909.0,232.0,121.0,916.0,544.5
911.0,675.0,714.0,781.0,770.25
488.0,217.0,333.0,324.0,340.5
345.0,219.0,575.0,547.0,421.5
935.0,435.0,969.0,216.0,638.75
379.0,676.0,230.0,483.0,442.0
362.0,284.0,250.0,567.0,-50.0
672.0,542.0,725.0,207.0,-50.0
384.0,115.0,284.0,232.0,253.75
515.0,328.0,391.0,830.0,-50.0
627.0,815.0,448.0,306.0,-50.0
517.0,163.0,527.0,742.0,487.25
153.0,368.0,629.0,354.0,376.0
303.0,245.0,595.0,30.0,-50.0
120.0,285.0,712.0,731.0,-50.0
207.0,937.0,761.0,199.0,-50.0
321.0,580.0,529.0,834.0,566.0
239.0,890.0,255.0,428.0,453.0
375.0,40.0,976.0,727.0,529.5
764.0,0.0,876.0,978.0,-50.0
399.0,473.0,956.0,232.0,515.0
521.0,809.0,472.0,205.0,501.75
990.0,31.0,556.0,565.0,535.5
905.0,570.0,307.0,579.0,590.25
71.0,782.0,168.0,785.0,-50.0
234.0,880.0,532.0,786.0,-50.0
675.0,610.0,10.0,38.0,-50.0
161.0,957.0,913.0,787.0,-50.0
15.0,88.0,459.0,770.0,-50.0
320.0,379.0,890.0,146.0,433.75
827.0,5.0,522.0,53.0,-50.0
551.0,906.0,806.0,279.0,635.5
959.0,378.0,664.0,92.0,523.25
472.0,623.0,450.0,484.0,-50.0
204.0,723.0,280.0,205.0,-50.0
69.0,693.0,519.0,928.0,552.25
105.0,426.0,62.0,822.0,353.75
616.0,864.0,126.0,255.0,465.25
128.0,708.0,84.0,837.0,-50.0
19.0,895.0,903.0,927.0,-50.0
594.0,424.0,668.0,343.0,-50.0
665.0,851.0,774.0,291.0,-50.0
266.0,531.0,826.0,892.0,-50.0
463.0,287.0,855.0,947.0,-50.0
812.0,373.0,84.0,396.0,416.25
772.0,18.0,519.0,744.0,-50.0
190.0,748.0,218.0,882.0,-50.0
107.0,382.0,793.0,811.0,523.25
757.0,500.0,425.0,60.0,-50.0
400.0,512.0,40.0,105.0,-50.0
805.0,279.0,855.0,805.0,686.0
219.0,154.0,399.0,141.0,228.25
831.0,418.0,530.0,511.0,-50.0
714.0,88.0,445.0,798.0,511.25
207.0,852.0,733.0,935.0,681.75
168.0,254.0,237.0,947.0,401.5
301.0,137.0,891.0,85.0,-50.0
