A,B,C,D,AVERAGE
259.0,929.0,134.0,731.0,513.25
294.0,169.0,655.0,887.0,501.25
276.0,20.0,920.0,818.0,508.5
810.0,72.0,711.0,425.0,504.5
990.0,587.0,258.0,223.0,514.5
78.0,295.0,581.0,905.0,464.75
797.0,490.0,421.0,1.0,427.25
903.0,329.0,302.0,936.0,617.5
572.0,752.0,666.0,849.0,709.75
227.0,281.0,916.0,922.0,586.5
951.0,939.0,568.0,695.0,788.25
986.0,530.0,283.0,981.0,695.0
64.0,819.0,336.0,693.0,478.0
923.0,176.0,919.0,215.0,558.25
565.0,9.0,606.0,676.0,464.0
656.0,932.0,577.0,844.0,752.25
144.0,355.0,692.0,737.0,482.0
430.0,945.0,130.0,816.0,-50.0
689.0,679.0,356.0,30.0,438.5
353.0,886.0,20.0,446.0,426.25
375.0,893.0,44.0,46.0,-50.0
298.0,614.0,589.0,803.0,-50.0
730.0,137.0,105.0,926.0,474.5
985.0,341.0,57.0,16.0,349.75
880.0,140.0,98.0,42.0,290.0
759.0,887.0,59.0,906.0,652.75
74.0,624.0,539.0,800.0,509.25
583.0,323.0,296.0,880.0,-50.0
935.0,435.0,969.0,216.0,638.75
116.0,958.0,793.0,151.0,504.5
843.0,134.0,488.0,589.0,513.5
209.0,272.0,572.0,555.0,402.0
852.0,545.0,411.0,535.0,585.75
813.0,69.0,814.0,382.0,519.5
312.0,632.0,525.0,799.0,-50.0
175.0,85.0,398.0,293.0,237.75
532.0,243.0,756.0,637.0,542.0
538.0,692.0,782.0,683.0,673.75
320.0,98.0,637.0,742.0,449.25
592.0,670.0,575.0,186.0,505.75
584.0,838.0,110.0,185.0,429.25
591.0,758.0,83.0,695.0,531.75
376.0,835.0,669.0,287.0,541.75
521.0,897.0,344.0,818.0,645.0
927.0,463.0,55.0,914.0,589.75
48.0,40.0,633.0,916.0,409.25
686.0,812.0,678.0,831.0,-50.0
623.0,408.0,260.0,895.0,-50.0
917.0,694.0,603.0,7.0,-50.0
669.0,646.0,37.0,769.0,530.25
131.0,154.0,827.0,568.0,-50.0
469.0,321.0,159.0,809.0,439.5
766.0,306.0,673.0,229.0,493.5
379.0,203.0,230.0,653.0,366.25
242.0,573.0,710.0,542.0,516.75
759.0,706.0,189.0,842.0,624.0
215.0,303.0,782.0,528.0,457.0
169.0,459.0,802.0,887.0,-50.0
623.0,501.0,82.0,721.0,481.75
605.0,558.0,131.0,968.0,565.5
739.0,962.0,260.0,95.0,514.0
421.0,838.0,635.0,646.0,635.0
4.0,951.0,344.0,56.0,338.75
638.0,538.0,270.0,789.0,558.75
747.0,549.0,216.0,838.0,587.5
447.0,243.0,45.0,857.0,-50.0
567.0,427.0,406.0,624.0,506.0
938.0,856.0,752.0,753.0,824.75
959.0,54.0,559.0,41.0,403.25
146.0,765.0,967.0,262.0,535.0
974.0,269.0,737.0,666.0,-50.0
24.0,182.0,63.0,242.0,127.75
468.0,393.0,628.0,583.0,518.0
933.0,127.0,609.0,290.0,489.75
368.0,941.0,964.0,937.0,802.5
873.0,221.0,473.0,390.0,489.25
83.0,693.0,669.0,998.0,-50.0
161.0,61.0,33.0,991.0,-50.0
529.0,59.0,978.0,387.0,488.25
781.0,1.0,646.0,38.0,366.5
404.0,322.0,834.0,4.0,391.0
501.0,743.0,760.0,259.0,565.75
692.0,328.0,257.0,527.0,-50.0
604.0,706.0,867.0,291.0,617.0
674.0,959.0,721.0,986.0,835.0
322.0,731.0,770.0,781.0,651.0
328.0,869.0,499.0,565.0,565.25
176.0,407.0,439.0,475.0,-50.0
550.0,41.0,246.0,521.0,339.5
574.0,342.0,121.0,903.0,485.0
211.0,610.0,902.0,493.0,554.0
656.0,883.0,978.0,405.0,730.5
576.0,759.0,154.0,208.0,-50.0
334.0,436.0,264.0,390.0,356.0
573.0,549.0,613.0,953.0,672.0
706.0,867.0,700.0,314.0,646.75
542.0,639.0,43.0,604.0,457.0
260.0,928.0,722.0,103.0,503.25
885.0,179.0,567.0,498.0,532.25
757.0,822.0,79.0,760.0,604.5
219.0,154.0,399.0,141.0,228.25
830.0,222.0,794.0,197.0,510.75
249.0,936.0,369.0,109.0,415.75
686.0,393.0,571.0,621.0,567.75
273.0,579.0,390.0,420.0,415.5
69.0,412.0,451.0,988.0,480.0
626.0,662.0,831.0,527.0,661.5
994.0,507.0,629.0,847.0,744.25
815.0,41.0,508.0,295.0,-50.0
768.0,584.0,124.0,896.0,593.0
310.0,325.0,234.0,38.0,226.75
819.0,754.0,612.0,809.0,748.5
351.0,382.0,428.0,195.0,339.0
842.0,945.0,173.0,911.0,717.75
560.0,216.0,444.0,890.0,527.5
196.0,457.0,829.0,602.0,521.0
780.0,211.0,211.0,751.0,488.25
422.0,700.0,227.0,37.0,346.5
998.0,554.0,671.0,329.0,638.0
338.0,955.0,819.0,387.0,624.75
816.0,539.0,896.0,133.0,596.0
795.0,93.0,340.0,338.0,391.5
835.0,151.0,889.0,578.0,613.25
177.0,481.0,279.0,571.0,377.0
221.0,931.0,861.0,658.0,667.75
317.0,173.0,308.0,237.0,258.75
364.0,30.0,520.0,835.0,437.25
306.0,935.0,764.0,344.0,587.25
53.0,326.0,279.0,404.0,265.5
52.0,532.0,770.0,305.0,414.75
519.0,210.0,722.0,150.0,400.25
410.0,249.0,537.0,356.0,388.0
666.0,258.0,143.0,111.0,294.5
283.0,145.0,944.0,634.0,501.5
957.0,828.0,4.0,623.0,-50.0
927.0,871.0,460.0,960.0,-50.0
103.0,717.0,872.0,26.0,429.5
851.0,249.0,244.0,645.0,-50.0
171.0,627.0,61.0,633.0,373.0
964.0,792.0,959.0,315.0,757.5
831.0,579.0,982.0,311.0,675.75
282.0,979.0,834.0,673.0,692.0
168.0,967.0,186.0,93.0,353.5
365.0,407.0,234.0,484.0,372.5
998.0,214.0,471.0,667.0,587.5
99.0,366.0,525.0,670.0,415.0
487.0,475.0,736.0,523.0,-50.0
973.0,413.0,182.0,222.0,447.5
867.0,951.0,216.0,14.0,512.0
454.0,292.0,160.0,297.0,300.75
483.0,117.0,425.0,556.0,395.25
944.0,242.0,748.0,322.0,564.0
158.0,572.0,123.0,956.0,452.25
633.0,546.0,78.0,412.0,417.25
984.0,511.0,890.0,616.0,750.25
143.0,702.0,942.0,622.0,-50.0
309.0,250.0,451.0,687.0,424.25
563.0,973.0,393.0,88.0,504.25
649.0,2.0,143.0,743.0,384.25
813.0,330.0,66.0,31.0,310.0
255.0,239.0,965.0,410.0,467.25
892.0,89.0,601.0,764.0,586.5
597.0,302.0,93.0,537.0,382.25
841.0,797.0,237.0,313.0,547.0
439.0,447.0,222.0,890.0,499.5
1.0,105.0,761.0,879.0,436.5
601.0,825.0,713.0,11.0,537.5
489.0,100.0,711.0,43.0,335.75
344.0,80.0,425.0,500.0,337.25
423.0,878.0,297.0,456.0,513.5
675.0,859.0,160.0,317.0,502.75
381.0,395.0,256.0,810.0,460.5
915.0,45.0,77.0,904.0,485.25
50.0,304.0,572.0,132.0,264.5
403.0,91.0,931.0,351.0,444.0
221.0,558.0,332.0,325.0,359.0
830.0,279.0,734.0,818.0,665.25
706.0,257.0,699.0,496.0,539.5
80.0,176.0,720.0,704.0,420.0
995.0,357.0,549.0,586.0,621.75
53.0,380.0,162.0,424.0,254.75
393.0,712.0,878.0,816.0,699.75
913.0,261.0,233.0,546.0,488.25
166.0,685.0,242.0,990.0,520.75
189.0,191.0,985.0,109.0,368.5
692.0,720.0,97.0,914.0,605.75
34.0,936.0,125.0,914.0,502.25
615.0,580.0,702.0,675.0,643.0
817.0,176.0,581.0,105.0,419.75
866.0,137.0,242.0,404.0,412.25
817.0,98.0,36.0,945.0,474.0
461.0,76.0,374.0,220.0,282.75
309.0,733.0,571.0,533.0,536.5
657.0,680.0,148.0,497.0,495.5
94.0,263.0,426.0,789.0,393.0
676.0,944.0,736.0,470.0,706.5
395.0,345.0,679.0,748.0,541.75
823.0,64.0,147.0,222.0,314.0
918.0,584.0,956.0,71.0,632.25
717.0,338.0,415.0,512.0,495.5
796.0,141.0,127.0,400.0,366.0
272.0,543.0,62.0,834.0,427.75
400.0,512.0,40.0,105.0,264.25
488.0,579.0,907.0,978.0,738.0
397.0,383.0,542.0,396.0,429.5
189.0,489.0,789.0,995.0,615.5
591.0,908.0,969.0,442.0,727.5
601.0,825.0,576.0,992.0,748.5
637.0,376.0,929.0,581.0,630.75
528.0,18.0,677.0,478.0,425.25
743.0,234.0,461.0,882.0,580.0
396.0,449.0,748.0,22.0,403.75
98.0,766.0,532.0,84.0,370.0
507.0,193.0,913.0,639.0,563.0
464.0,261.0,459.0,773.0,489.25
354.0,71.0,203.0,614.0,310.5
983.0,636.0,59.0,124.0,450.5
66.0,638.0,307.0,119.0,282.5
873.0,903.0,492.0,437.0,676.25
955.0,954.0,378.0,826.0,778.25
357.0,897.0,974.0,495.0,680.75
455.0,646.0,41.0,712.0,463.5
908.0,739.0,355.0,322.0,581.0
350.0,654.0,243.0,566.0,453.25
646.0,467.0,379.0,693.0,546.25
335.0,929.0,599.0,434.0,574.25
649.0,565.0,334.0,209.0,439.25
272.0,27.0,654.0,661.0,403.5
652.0,374.0,861.0,685.0,643.0
721.0,184.0,716.0,991.0,653.0
236.0,479.0,202.0,227.0,286.0
381.0,778.0,845.0,581.0,646.25
907.0,693.0,287.0,128.0,503.75
471.0,388.0,980.0,885.0,681.0
287.0,269.0,986.0,14.0,389.0
517.0,391.0,562.0,578.0,512.0
465.0,464.0,876.0,166.0,492.75
474.0,616.0,188.0,384.0,415.5
864.0,440.0,60.0,11.0,343.75
32.0,14.0,121.0,480.0,161.75
776.0,907.0,946.0,453.0,770.5
71.0,223.0,902.0,751.0,486.75
738.0,20.0,2.0,394.0,288.5
252.0,550.0,5.0,535.0,335.5
476.0,383.0,281.0,412.0,388.0
254.0,830.0,880.0,542.0,626.5
718.0,675.0,923.0,677.0,748.25
894.0,436.0,497.0,213.0,510.0
560.0,924.0,74.0,674.0,558.0
29.0,872.0,715.0,699.0,578.75
943.0,521.0,615.0,911.0,-50.0
322.0,586.0,508.0,138.0,388.5
102.0,656.0,755.0,71.0,-50.0
218.0,869.0,743.0,375.0,551.25
229.0,893.0,660.0,434.0,554.0
739.0,504.0,752.0,268.0,565.75
623.0,181.0,542.0,926.0,568.0
359.0,735.0,760.0,950.0,701.0
833.0,950.0,615.0,123.0,630.25
360.0,721.0,0.0,874.0,488.75
907.0,706.0,40.0,613.0,566.5
377.0,135.0,828.0,537.0,469.25
995.0,668.0,906.0,606.0,-50.0
216.0,969.0,856.0,471.0,628.0
912.0,266.0,997.0,149.0,581.0
645.0,882.0,230.0,98.0,463.75
697.0,904.0,981.0,892.0,868.5
376.0,932.0,389.0,219.0,479.0
164.0,911.0,85.0,147.0,326.75
95.0,887.0,253.0,53.0,322.0
42.0,804.0,214.0,315.0,343.75
561.0,317.0,529.0,88.0,373.75
356.0,397.0,641.0,976.0,592.5
303.0,505.0,257.0,661.0,431.5
813.0,329.0,247.0,929.0,579.5
46.0,543.0,951.0,48.0,397.0
42.0,467.0,588.0,971.0,517.0
932.0,952.0,396.0,237.0,629.25
93.0,117.0,769.0,164.0,285.75
421.0,345.0,826.0,186.0,444.5
43.0,814.0,126.0,230.0,303.25
709.0,522.0,252.0,201.0,421.0
198.0,488.0,705.0,320.0,427.75
752.0,407.0,997.0,986.0,785.5
295.0,186.0,219.0,924.0,-50.0
740.0,733.0,970.0,948.0,847.75
373.0,827.0,287.0,604.0,522.75
349.0,227.0,564.0,47.0,296.75
257.0,390.0,852.0,177.0,419.0
251.0,33.0,629.0,629.0,-50.0
160.0,435.0,112.0,977.0,421.0
648.0,395.0,996.0,204.0,560.75
824.0,709.0,230.0,109.0,468.0
98.0,988.0,118.0,98.0,325.5
248.0,76.0,816.0,103.0,310.75
645.0,98.0,918.0,162.0,455.75
832.0,533.0,303.0,63.0,432.75
292.0,512.0,177.0,995.0,494.0
324.0,45.0,417.0,705.0,372.75
869.0,176.0,243.0,210.0,374.5
619.0,937.0,524.0,366.0,611.5
777.0,435.0,163.0,533.0,477.0
42.0,781.0,432.0,814.0,517.25
893.0,620.0,107.0,196.0,454.0
67.0,431.0,903.0,806.0,551.75
166.0,541.0,358.0,340.0,351.25
368.0,337.0,336.0,81.0,280.5
229.0,627.0,107.0,815.0,444.5
535.0,748.0,152.0,730.0,541.25
664.0,227.0,425.0,190.0,376.5
164.0,838.0,834.0,932.0,692.0
199.0,864.0,309.0,941.0,578.25
775.0,713.0,992.0,573.0,763.25
150.0,975.0,784.0,859.0,692.0
524.0,717.0,498.0,347.0,521.5
559.0,598.0,184.0,519.0,465.0
738.0,531.0,803.0,868.0,735.0
8.0,858.0,734.0,43.0,410.75
387.0,432.0,600.0,646.0,516.25
558.0,537.0,845.0,904.0,711.0
810.0,421.0,423.0,504.0,539.5
610.0,724.0,846.0,572.0,688.0
470.0,993.0,82.0,100.0,411.25
782.0,95.0,51.0,367.0,323.75
928.0,249.0,629.0,184.0,497.5
166.0,734.0,342.0,568.0,452.5
267.0,171.0,338.0,310.0,271.5
604.0,795.0,865.0,313.0,644.25
50.0,452.0,853.0,276.0,407.75
219.0,384.0,610.0,902.0,528.75
985.0,360.0,741.0,881.0,741.75
401.0,579.0,204.0,665.0,462.25
810.0,825.0,460.0,194.0,572.25
701.0,492.0,206.0,473.0,468.0
24.0,390.0,760.0,368.0,385.5
295.0,740.0,463.0,74.0,393.0
337.0,250.0,274.0,710.0,392.75
502.0,983.0,552.0,553.0,-50.0
309.0,120.0,328.0,237.0,248.5
457.0,253.0,591.0,165.0,366.5
255.0,466.0,253.0,854.0,457.0
142.0,453.0,742.0,829.0,541.5
994.0,871.0,853.0,133.0,712.75
874.0,891.0,67.0,373.0,551.25
7.0,273.0,649.0,427.0,339.0
567.0,127.0,735.0,20.0,362.25
393.0,84.0,597.0,248.0,-50.0
6.0,282.0,706.0,204.0,299.5
459.0,607.0,131.0,62.0,314.75
921.0,449.0,834.0,893.0,774.25
544.0,902.0,362.0,641.0,612.25
105.0,110.0,591.0,569.0,343.75
111.0,365.0,317.0,466.0,314.75
210.0,571.0,792.0,485.0,514.5
764.0,722.0,138.0,146.0,442.5
37.0,697.0,648.0,923.0,576.25
138.0,297.0,733.0,158.0,331.5
761.0,239.0,315.0,962.0,569.25
288.0,562.0,540.0,410.0,450.0
234.0,381.0,610.0,212.0,359.25
678.0,333.0,494.0,854.0,589.75
704.0,485.0,496.0,145.0,457.5
6.0,422.0,965.0,788.0,545.25
773.0,793.0,148.0,760.0,618.5
138.0,553.0,163.0,477.0,-50.0
865.0,905.0,899.0,668.0,834.25
761.0,422.0,758.0,786.0,681.75
140.0,328.0,847.0,117.0,358.0
748.0,989.0,943.0,211.0,722.75
260.0,895.0,761.0,2.0,479.5
98.0,703.0,272.0,382.0,363.75
674.0,381.0,524.0,670.0,562.25
72.0,463.0,781.0,733.0,512.25
854.0,628.0,738.0,588.0,702.0
270.0,652.0,785.0,38.0,436.25
261.0,676.0,346.0,198.0,370.25
54.0,864.0,322.0,243.0,370.75
417.0,855.0,338.0,917.0,631.75
209.0,790.0,809.0,582.0,597.5
198.0,201.0,356.0,501.0,314.0
544.0,528.0,914.0,1.0,496.75
957.0,591.0,728.0,886.0,790.5
616.0,864.0,126.0,255.0,465.25
230.0,769.0,76.0,481.0,389.0
428.0,694.0,879.0,723.0,681.0
174.0,531.0,966.0,235.0,476.5
821.0,675.0,445.0,446.0,596.75
7.0,189.0,737.0,464.0,349.25
595.0,364.0,44.0,827.0,457.5
46.0,376.0,988.0,807.0,554.25
660.0,268.0,155.0,315.0,349.5
80.0,413.0,202.0,17.0,178.0
611.0,203.0,130.0,635.0,394.75
758.0,670.0,901.0,516.0,711.25
622.0,968.0,728.0,636.0,738.5
995.0,7.0,397.0,788.0,546.75
126.0,579.0,963.0,116.0,446.0
539.0,15.0,287.0,59.0,225.0
313.0,570.0,619.0,960.0,-50.0
324.0,986.0,522.0,374.0,551.5
365.0,516.0,544.0,706.0,532.75
622.0,622.0,34.0,535.0,453.25
838.0,566.0,421.0,3.0,457.0
486.0,141.0,598.0,918.0,-50.0
732.0,901.0,801.0,411.0,711.25
551.0,438.0,93.0,485.0,391.75
767.0,629.0,254.0,55.0,426.25
539.0,726.0,541.0,277.0,520.75
446.0,655.0,277.0,466.0,461.0
763.0,90.0,389.0,471.0,428.25
430.0,188.0,190.0,636.0,361.0
707.0,659.0,706.0,821.0,723.25
215.0,481.0,424.0,448.0,392.0
875.0,626.0,94.0,666.0,565.25
71.0,352.0,85.0,877.0,346.25
663.0,395.0,326.0,742.0,531.5
493.0,319.0,962.0,346.0,530.0
276.0,630.0,987.0,928.0,-50.0
882.0,394.0,710.0,3.0,-50.0
164.0,44.0,723.0,584.0,378.75
754.0,559.0,590.0,342.0,561.25
748.0,901.0,215.0,401.0,566.25
517.0,614.0,281.0,182.0,398.5
971.0,66.0,26.0,591.0,413.5
903.0,664.0,961.0,989.0,879.25
770.0,840.0,326.0,485.0,605.25
910.0,719.0,698.0,763.0,772.5
774.0,579.0,423.0,539.0,578.75
409.0,835.0,446.0,459.0,537.25
217.0,302.0,292.0,137.0,237.0
609.0,678.0,904.0,217.0,602.0
630.0,590.0,36.0,819.0,518.75
928.0,174.0,901.0,695.0,674.5
602.0,834.0,24.0,226.0,421.5
627.0,815.0,448.0,306.0,549.0
537.0,680.0,595.0,159.0,492.75
114.0,995.0,972.0,603.0,-50.0
949.0,649.0,560.0,543.0,675.25
899.0,324.0,916.0,497.0,659.0
411.0,732.0,250.0,231.0,-50.0
817.0,364.0,92.0,426.0,424.75
724.0,142.0,935.0,443.0,561.0
795.0,69.0,909.0,647.0,605.0
379.0,302.0,979.0,781.0,610.25
930.0,687.0,270.0,308.0,548.75
339.0,978.0,997.0,753.0,766.75
723.0,786.0,931.0,497.0,734.25
847.0,95.0,758.0,317.0,504.25
845.0,631.0,165.0,854.0,623.75
558.0,406.0,924.0,414.0,575.5
852.0,234.0,101.0,54.0,-50.0
640.0,824.0,839.0,495.0,699.5
452.0,628.0,994.0,586.0,665.0
292.0,504.0,659.0,375.0,457.5
854.0,875.0,713.0,888.0,-50.0
63.0,42.0,627.0,460.0,298.0
137.0,952.0,756.0,861.0,676.5
672.0,397.0,91.0,470.0,407.5
995.0,86.0,521.0,767.0,592.25
240.0,207.0,311.0,96.0,213.5
668.0,729.0,406.0,988.0,697.75
870.0,269.0,272.0,316.0,431.75
597.0,964.0,887.0,20.0,617.0
550.0,994.0,992.0,542.0,769.5
952.0,760.0,211.0,364.0,571.75
618.0,710.0,272.0,637.0,559.25
89.0,683.0,834.0,673.0,-50.0
44.0,895.0,309.0,286.0,-50.0
5.0,273.0,426.0,920.0,406.0
810.0,558.0,550.0,800.0,679.5
172.0,51.0,945.0,104.0,318.0
956.0,957.0,682.0,889.0,871.0
759.0,668.0,189.0,965.0,645.25
16.0,186.0,853.0,147.0,300.5
467.0,542.0,527.0,871.0,601.75
295.0,804.0,477.0,611.0,546.75
44.0,792.0,398.0,691.0,481.25
380.0,755.0,920.0,971.0,756.5
761.0,844.0,421.0,747.0,693.25
564.0,564.0,219.0,998.0,586.25
950.0,355.0,71.0,935.0,577.75
735.0,585.0,126.0,714.0,540.0
24.0,29.0,39.0,234.0,81.5
812.0,521.0,19.0,740.0,523.0
636.0,491.0,395.0,331.0,463.25
232.0,130.0,839.0,728.0,482.25
629.0,967.0,618.0,861.0,768.75
414.0,499.0,426.0,474.0,453.25
935.0,569.0,230.0,833.0,641.75
810.0,367.0,224.0,908.0,577.25
741.0,756.0,448.0,215.0,540.0
469.0,7.0,617.0,950.0,510.75
566.0,219.0,409.0,64.0,314.5
169.0,489.0,975.0,425.0,514.5
922.0,327.0,101.0,697.0,511.75
22.0,766.0,597.0,488.0,468.25
619.0,153.0,28.0,495.0,323.75
438.0,538.0,410.0,80.0,366.5
619.0,801.0,188.0,483.0,522.75
647.0,629.0,991.0,784.0,-50.0
553.0,214.0,677.0,936.0,595.0
702.0,671.0,36.0,566.0,493.75
492.0,992.0,254.0,294.0,508.0
538.0,567.0,28.0,681.0,453.5
542.0,677.0,202.0,662.0,520.75
747.0,852.0,188.0,395.0,545.5
932.0,652.0,846.0,811.0,810.25
770.0,147.0,140.0,294.0,337.75
739.0,843.0,305.0,235.0,530.5
65.0,468.0,718.0,736.0,496.75
682.0,321.0,815.0,623.0,610.25
272.0,346.0,6.0,41.0,166.25
129.0,583.0,361.0,889.0,490.5
382.0,629.0,79.0,16.0,276.5
575.0,875.0,70.0,541.0,-50.0
397.0,356.0,465.0,444.0,415.5
22.0,364.0,887.0,487.0,440.0
394.0,87.0,254.0,185.0,230.0
196.0,449.0,817.0,886.0,587.0
551.0,827.0,140.0,306.0,456.0
888.0,608.0,25.0,726.0,561.75
686.0,968.0,256.0,288.0,549.5
182.0,410.0,438.0,549.0,394.75
519.0,910.0,467.0,356.0,563.0
436.0,683.0,333.0,90.0,385.5
68.0,639.0,960.0,248.0,478.75
39.0,181.0,345.0,814.0,344.75
375.0,680.0,99.0,59.0,303.25
421.0,574.0,144.0,354.0,373.25
113.0,605.0,868.0,852.0,609.5
979.0,262.0,598.0,717.0,639.0
755.0,873.0,986.0,431.0,761.25
820.0,646.0,439.0,968.0,718.25
244.0,545.0,459.0,817.0,516.25
618.0,138.0,341.0,861.0,-50.0
758.0,178.0,261.0,718.0,478.75
30.0,593.0,522.0,774.0,479.75
941.0,521.0,706.0,354.0,630.5
253.0,99.0,164.0,34.0,137.5
403.0,768.0,102.0,565.0,459.5
188.0,584.0,238.0,961.0,492.75
222.0,304.0,943.0,388.0,464.25
476.0,133.0,792.0,903.0,576.0
634.0,925.0,317.0,424.0,575.0
533.0,497.0,162.0,599.0,447.75
993.0,307.0,141.0,878.0,579.75
564.0,128.0,601.0,746.0,509.75
305.0,887.0,511.0,20.0,430.75
331.0,200.0,126.0,716.0,343.25
179.0,429.0,559.0,185.0,338.0
376.0,907.0,28.0,22.0,333.25
207.0,665.0,741.0,892.0,-50.0
442.0,443.0,470.0,121.0,369.0
267.0,262.0,496.0,319.0,-50.0
818.0,675.0,198.0,842.0,633.25
778.0,822.0,593.0,343.0,634.0
108.0,212.0,781.0,64.0,291.25
610.0,327.0,347.0,593.0,469.25
764.0,81.0,943.0,631.0,604.75
155.0,442.0,91.0,493.0,295.25
513.0,415.0,834.0,909.0,667.75
882.0,715.0,929.0,260.0,696.5
700.0,642.0,654.0,609.0,-50.0
685.0,779.0,77.0,985.0,631.5
813.0,69.0,301.0,112.0,323.75
359.0,201.0,353.0,229.0,-50.0
47.0,629.0,313.0,436.0,356.25
183.0,763.0,787.0,514.0,561.75
104.0,438.0,208.0,725.0,368.75
536.0,579.0,449.0,65.0,407.25
703.0,714.0,453.0,873.0,685.75
618.0,307.0,281.0,918.0,531.0
187.0,985.0,666.0,439.0,569.25
865.0,420.0,700.0,931.0,729.0
498.0,905.0,350.0,714.0,616.75
753.0,891.0,411.0,348.0,-50.0
16.0,669.0,456.0,525.0,416.5
19.0,413.0,759.0,445.0,409.0
313.0,624.0,659.0,123.0,429.75
447.0,1.0,622.0,983.0,513.25
941.0,275.0,64.0,76.0,339.0
696.0,23.0,914.0,273.0,476.5
366.0,630.0,350.0,581.0,481.75
931.0,778.0,726.0,189.0,656.0
68.0,96.0,325.0,973.0,365.5
206.0,84.0,348.0,755.0,348.25
186.0,826.0,77.0,218.0,326.75
289.0,442.0,113.0,681.0,381.25
949.0,929.0,201.0,970.0,-50.0
58.0,934.0,964.0,474.0,607.5
424.0,617.0,601.0,607.0,562.25
568.0,487.0,531.0,43.0,407.25
439.0,385.0,773.0,664.0,565.25
54.0,469.0,371.0,834.0,432.0
876.0,361.0,998.0,879.0,778.5
998.0,569.0,37.0,984.0,647.0
890.0,252.0,56.0,554.0,438.0
507.0,522.0,294.0,879.0,550.5
101.0,768.0,502.0,188.0,389.75
937.0,79.0,822.0,465.0,-50.0
647.0,238.0,423.0,865.0,-50.0
765.0,605.0,582.0,1.0,488.25
342.0,340.0,770.0,398.0,462.5
856.0,349.0,820.0,432.0,614.25
960.0,269.0,576.0,954.0,689.75
290.0,264.0,872.0,497.0,480.75
465.0,356.0,953.0,534.0,577.0
38.0,789.0,140.0,809.0,-50.0
875.0,78.0,261.0,740.0,488.5
327.0,416.0,624.0,397.0,441.0
848.0,820.0,29.0,371.0,517.0
368.0,506.0,663.0,629.0,541.5
393.0,614.0,109.0,671.0,446.75
680.0,384.0,69.0,27.0,290.0
456.0,420.0,587.0,324.0,446.75
510.0,855.0,756.0,680.0,700.25
905.0,377.0,692.0,82.0,514.0
817.0,265.0,716.0,696.0,623.5
555.0,788.0,686.0,917.0,736.5
560.0,121.0,348.0,260.0,322.25
290.0,677.0,281.0,187.0,358.75
195.0,325.0,559.0,718.0,449.25
935.0,198.0,853.0,998.0,746.0
576.0,294.0,797.0,0.0,416.75
379.0,785.0,263.0,22.0,362.25
29.0,314.0,707.0,702.0,438.0
685.0,233.0,362.0,225.0,-50.0
682.0,782.0,150.0,439.0,513.25
515.0,51.0,936.0,289.0,447.75
821.0,135.0,944.0,474.0,593.5
691.0,655.0,837.0,988.0,792.75
491.0,282.0,715.0,85.0,393.25
293.0,573.0,78.0,966.0,477.5
92.0,537.0,972.0,17.0,404.5
39.0,519.0,356.0,761.0,418.75
651.0,450.0,700.0,504.0,576.25
404.0,287.0,392.0,558.0,410.25
388.0,643.0,545.0,496.0,518.0
462.0,69.0,3.0,117.0,162.75
622.0,700.0,420.0,883.0,656.25
157.0,648.0,362.0,395.0,390.5
154.0,556.0,78.0,570.0,339.5
557.0,836.0,655.0,413.0,615.25
186.0,592.0,175.0,960.0,478.25
43.0,333.0,81.0,790.0,311.75
582.0,739.0,652.0,893.0,716.5
747.0,961.0,902.0,791.0,-50.0
231.0,457.0,533.0,569.0,447.5
171.0,191.0,427.0,328.0,279.25
75.0,561.0,924.0,298.0,-50.0
885.0,403.0,788.0,861.0,734.25
163.0,606.0,39.0,567.0,343.75
295.0,596.0,466.0,770.0,531.75
174.0,432.0,697.0,263.0,-50.0
876.0,652.0,358.0,462.0,587.0
571.0,788.0,888.0,650.0,724.25
453.0,357.0,827.0,89.0,431.5
64.0,58.0,796.0,201.0,279.75
366.0,659.0,733.0,371.0,532.25
525.0,47.0,930.0,384.0,471.5
286.0,721.0,907.0,164.0,519.5
84.0,866.0,969.0,300.0,554.75
928.0,189.0,886.0,407.0,602.5
520.0,930.0,689.0,291.0,607.5
581.0,815.0,179.0,220.0,448.75
958.0,785.0,996.0,319.0,764.5
263.0,239.0,168.0,597.0,316.75
259.0,32.0,314.0,312.0,229.25
854.0,140.0,753.0,298.0,-50.0
331.0,610.0,645.0,163.0,-50.0
537.0,930.0,688.0,741.0,724.0
189.0,404.0,663.0,855.0,527.75
812.0,373.0,84.0,396.0,416.25
387.0,680.0,262.0,285.0,403.5
351.0,737.0,213.0,872.0,543.25
59.0,668.0,244.0,861.0,458.0
354.0,382.0,72.0,899.0,426.75
420.0,491.0,880.0,556.0,586.75
510.0,763.0,504.0,78.0,463.75
59.0,278.0,349.0,864.0,387.5
366.0,942.0,506.0,914.0,682.0
830.0,166.0,852.0,912.0,690.0
115.0,655.0,497.0,639.0,476.5
819.0,847.0,817.0,385.0,717.0
247.0,603.0,906.0,457.0,553.25
501.0,938.0,37.0,17.0,373.25
241.0,438.0,17.0,361.0,264.25
870.0,63.0,82.0,129.0,286.0
420.0,11.0,912.0,923.0,566.5
394.0,806.0,832.0,691.0,680.75
580.0,540.0,549.0,567.0,559.0
588.0,852.0,427.0,394.0,565.25
77.0,326.0,280.0,582.0,316.25
476.0,618.0,515.0,558.0,-50.0
617.0,451.0,686.0,927.0,-50.0
252.0,485.0,222.0,523.0,370.5
