A,B,C,D,AVERAGE
837.0,242.0,211.0,131.0,355.25
212.0,434.0,574.0,780.0,500.0
716.0,73.0,366.0,940.0,523.75
668.0,454.0,298.0,679.0,524.75
703.0,94.0,405.0,99.0,325.25
383.0,482.0,713.0,357.0,483.75
535.0,475.0,513.0,307.0,457.5
936.0,785.0,270.0,359.0,587.5
755.0,616.0,335.0,611.0,579.25
903.0,21.0,661.0,38.0,405.75
878.0,644.0,792.0,323.0,659.25
493.0,8.0,266.0,809.0,394.0
819.0,666.0,859.0,649.0,748.25
983.0,290.0,446.0,963.0,670.5
366.0,659.0,733.0,371.0,532.25
518.0,542.0,95.0,425.0,395.0
872.0,58.0,223.0,560.0,428.25
54.0,541.0,83.0,917.0,398.75
742.0,304.0,249.0,521.0,454.0
100.0,104.0,783.0,937.0,481.0
586.0,993.0,596.0,110.0,571.25
813.0,330.0,66.0,31.0,310.0
974.0,269.0,737.0,666.0,661.5
716.0,767.0,762.0,197.0,610.5
634.0,506.0,113.0,305.0,389.5
422.0,80.0,904.0,640.0,511.5
103.0,205.0,284.0,233.0,206.25
814.0,234.0,520.0,770.0,584.5
224.0,587.0,794.0,414.0,504.75
449.0,518.0,225.0,14.0,301.5
950.0,867.0,544.0,555.0,729.0
433.0,464.0,850.0,742.0,622.25
734.0,574.0,812.0,388.0,627.0
925.0,779.0,864.0,742.0,827.5
23.0,101.0,508.0,968.0,400.0
870.0,923.0,7.0,319.0,529.75
200.0,553.0,99.0,715.0,391.75
940.0,522.0,802.0,663.0,731.75
868.0,50.0,210.0,516.0,411.0
53.0,152.0,411.0,214.0,207.5
530.0,666.0,253.0,249.0,424.5
604.0,706.0,867.0,291.0,617.0
620.0,357.0,678.0,807.0,615.5
727.0,472.0,816.0,287.0,575.5
454.0,785.0,424.0,59.0,430.5
823.0,496.0,169.0,142.0,407.5
893.0,287.0,964.0,649.0,698.25
562.0,569.0,187.0,79.0,349.25
103.0,383.0,38.0,636.0,290.0
206.0,283.0,238.0,8.0,183.75
675.0,979.0,28.0,713.0,598.75
844.0,60.0,88.0,249.0,310.25
887.0,479.0,559.0,894.0,704.75
68.0,161.0,235.0,771.0,308.75
263.0,460.0,461.0,255.0,359.75
718.0,859.0,918.0,784.0,819.75
801.0,398.0,40.0,782.0,505.25
408.0,478.0,76.0,374.0,334.0
408.0,774.0,143.0,391.0,429.0
235.0,166.0,60.0,198.0,164.75
69.0,880.0,958.0,980.0,721.75
852.0,705.0,912.0,1.0,617.5
906.0,641.0,741.0,18.0,576.5
23.0,148.0,227.0,304.0,175.5
892.0,683.0,362.0,63.0,500.0
380.0,71.0,432.0,656.0,384.75
207.0,786.0,166.0,112.0,317.75
201.0,213.0,618.0,854.0,471.5
90.0,614.0,353.0,579.0,409.0
364.0,37.0,950.0,869.0,555.0
364.0,511.0,241.0,658.0,443.5
739.0,458.0,760.0,863.0,705.0
597.0,11.0,978.0,505.0,522.75
989.0,959.0,877.0,114.0,734.75
913.0,723.0,248.0,675.0,639.75
551.0,189.0,113.0,19.0,218.0
447.0,521.0,673.0,940.0,645.25
807.0,955.0,355.0,315.0,608.0
150.0,481.0,911.0,795.0,584.25
690.0,617.0,936.0,996.0,809.75
401.0,4.0,971.0,762.0,534.5
803.0,706.0,162.0,929.0,650.0
662.0,974.0,914.0,266.0,704.0
880.0,163.0,920.0,95.0,514.5
449.0,194.0,783.0,74.0,375.0
130.0,593.0,36.0,427.0,296.5
507.0,196.0,964.0,625.0,573.0
183.0,763.0,787.0,514.0,561.75
835.0,189.0,607.0,872.0,625.75
52.0,621.0,606.0,228.0,376.75
459.0,228.0,136.0,301.0,281.0
241.0,309.0,134.0,209.0,223.25
161.0,531.0,294.0,14.0,250.0
576.0,249.0,269.0,534.0,407.0
138.0,190.0,7.0,808.0,285.75
792.0,157.0,727.0,55.0,432.75
21.0,540.0,949.0,170.0,420.0
510.0,82.0,250.0,971.0,453.25
978.0,751.0,181.0,285.0,548.75
998.0,874.0,907.0,746.0,881.25
510.0,482.0,384.0,749.0,531.25
791.0,681.0,349.0,73.0,473.5
10.0,486.0,170.0,450.0,279.0
689.0,347.0,996.0,828.0,715.0
980.0,75.0,731.0,794.0,645.0
177.0,918.0,412.0,128.0,408.75
418.0,914.0,284.0,870.0,621.5
817.0,364.0,92.0,426.0,424.75
73.0,202.0,437.0,407.0,279.75
937.0,951.0,991.0,954.0,958.25
341.0,129.0,282.0,365.0,279.25
163.0,916.0,469.0,841.0,597.25
110.0,775.0,249.0,718.0,463.0
759.0,872.0,321.0,606.0,639.5
779.0,842.0,119.0,991.0,682.75
308.0,591.0,14.0,304.0,304.25
814.0,868.0,472.0,638.0,698.0
571.0,407.0,821.0,245.0,511.0
186.0,152.0,972.0,321.0,407.75
420.0,11.0,912.0,923.0,566.5
488.0,784.0,608.0,734.0,653.5
959.0,378.0,664.0,92.0,523.25
438.0,449.0,920.0,654.0,615.25
671.0,352.0,431.0,605.0,514.75
705.0,387.0,679.0,57.0,457.0
622.0,703.0,954.0,559.0,709.5
623.0,463.0,493.0,959.0,634.5
506.0,779.0,260.0,881.0,606.5
902.0,93.0,658.0,652.0,576.25
166.0,541.0,358.0,340.0,351.25
667.0,925.0,360.0,36.0,497.0
226.0,168.0,135.0,406.0,233.75
495.0,684.0,40.0,332.0,387.75
125.0,126.0,257.0,302.0,202.5
118.0,934.0,524.0,266.0,460.5
264.0,226.0,18.0,444.0,238.0
14.0,708.0,859.0,50.0,407.75
622.0,597.0,40.0,435.0,423.5
670.0,600.0,199.0,687.0,539.0
47.0,36.0,441.0,703.0,306.75
290.0,264.0,872.0,497.0,480.75
640.0,824.0,839.0,495.0,699.5
665.0,151.0,825.0,216.0,464.25
794.0,90.0,366.0,126.0,344.0
518.0,628.0,374.0,671.0,547.75
727.0,268.0,807.0,183.0,496.25
579.0,143.0,942.0,117.0,445.25
775.0,852.0,233.0,625.0,621.25
977.0,97.0,419.0,308.0,450.25
738.0,352.0,685.0,766.0,635.25
425.0,399.0,188.0,37.0,262.25
739.0,207.0,12.0,735.0,423.25
515.0,687.0,153.0,176.0,382.75
365.0,407.0,234.0,484.0,372.5
776.0,416.0,354.0,217.0,440.75
327.0,573.0,871.0,537.0,577.0
432.0,353.0,877.0,877.0,634.75
992.0,133.0,127.0,941.0,548.25
239.0,113.0,137.0,155.0,161.0
674.0,612.0,60.0,983.0,582.25
853.0,778.0,251.0,430.0,578.0
36.0,461.0,785.0,163.0,361.25
489.0,718.0,696.0,720.0,655.75
784.0,570.0,165.0,603.0,530.5
334.0,121.0,150.0,628.0,308.25
256.0,897.0,555.0,49.0,439.25
741.0,2.0,966.0,991.0,675.0
416.0,837.0,378.0,877.0,627.0
507.0,764.0,724.0,737.0,683.0
702.0,682.0,448.0,657.0,622.25
391.0,859.0,546.0,43.0,459.75
921.0,841.0,479.0,579.0,705.0
678.0,873.0,721.0,736.0,752.0
539.0,684.0,36.0,753.0,503.0
530.0,979.0,714.0,221.0,611.0
660.0,642.0,944.0,620.0,716.5
851.0,357.0,438.0,702.0,587.0
684.0,883.0,848.0,809.0,806.0
176.0,378.0,247.0,329.0,282.5
59.0,415.0,946.0,220.0,410.0
593.0,809.0,107.0,216.0,431.25
157.0,420.0,431.0,861.0,467.25
650.0,481.0,801.0,502.0,608.5
835.0,257.0,828.0,503.0,605.75
678.0,215.0,815.0,242.0,487.5
416.0,140.0,222.0,361.0,284.75
625.0,596.0,620.0,189.0,507.5
851.0,724.0,351.0,775.0,675.25
899.0,324.0,916.0,497.0,659.0
301.0,811.0,440.0,591.0,535.75
228.0,732.0,356.0,721.0,509.25
260.0,722.0,831.0,998.0,702.75
805.0,279.0,855.0,805.0,686.0
177.0,1.0,488.0,56.0,180.5
928.0,189.0,886.0,407.0,602.5
563.0,591.0,628.0,239.0,505.25
18.0,281.0,776.0,300.0,343.75
552.0,60.0,495.0,313.0,355.0
633.0,302.0,859.0,792.0,646.5
595.0,364.0,44.0,827.0,457.5
983.0,522.0,933.0,486.0,731.0
306.0,874.0,961.0,955.0,774.0
747.0,388.0,181.0,955.0,567.75
469.0,237.0,135.0,450.0,322.75
407.0,912.0,861.0,231.0,602.75
448.0,770.0,381.0,459.0,514.5
409.0,835.0,446.0,459.0,537.25
141.0,394.0,282.0,881.0,424.5
280.0,255.0,625.0,622.0,445.5
517.0,811.0,95.0,556.0,494.75
221.0,11.0,837.0,359.0,357.0
463.0,938.0,719.0,966.0,771.5
116.0,731.0,98.0,211.0,289.0
544.0,289.0,443.0,864.0,535.0
371.0,991.0,263.0,757.0,595.5
532.0,927.0,777.0,941.0,794.25
361.0,353.0,862.0,371.0,486.75
146.0,603.0,908.0,899.0,639.0
264.0,420.0,949.0,118.0,437.75
152.0,975.0,982.0,712.0,705.25
2.0,716.0,902.0,26.0,411.5
781.0,547.0,847.0,274.0,612.25
277.0,644.0,0.0,221.0,285.5
776.0,785.0,616.0,799.0,744.0
58.0,750.0,226.0,857.0,472.75
32.0,663.0,734.0,794.0,555.75
74.0,700.0,632.0,220.0,406.5
469.0,154.0,72.0,417.0,278.0
395.0,156.0,849.0,624.0,506.0
526.0,471.0,400.0,515.0,478.0
322.0,917.0,298.0,899.0,609.0
489.0,911.0,587.0,976.0,740.75
268.0,341.0,857.0,34.0,375.0
920.0,376.0,681.0,436.0,603.25
754.0,409.0,724.0,134.0,505.25
467.0,730.0,611.0,431.0,559.75
711.0,191.0,500.0,60.0,365.5
901.0,426.0,690.0,400.0,604.25
830.0,538.0,691.0,42.0,525.25
770.0,91.0,124.0,168.0,288.25
886.0,101.0,480.0,400.0,466.75
378.0,255.0,753.0,581.0,491.75
855.0,938.0,163.0,609.0,641.25
28.0,962.0,420.0,58.0,367.0
866.0,953.0,161.0,997.0,744.25
677.0,645.0,895.0,802.0,754.75
46.0,543.0,951.0,48.0,397.0
908.0,834.0,246.0,251.0,559.75
823.0,835.0,635.0,931.0,806.0
714.0,603.0,17.0,20.0,338.5
951.0,82.0,922.0,700.0,663.75
468.0,964.0,992.0,209.0,658.25
202.0,48.0,189.0,495.0,233.5
650.0,801.0,262.0,267.0,495.0
618.0,99.0,418.0,550.0,421.25
912.0,879.0,783.0,457.0,757.75
929.0,457.0,451.0,865.0,675.5
484.0,882.0,174.0,224.0,441.0
835.0,247.0,350.0,270.0,425.5
376.0,907.0,28.0,22.0,333.25
534.0,553.0,594.0,691.0,593.0
280.0,168.0,15.0,993.0,364.0
360.0,721.0,0.0,874.0,488.75
639.0,141.0,726.0,24.0,382.5
578.0,322.0,579.0,795.0,568.5
686.0,314.0,767.0,814.0,645.25
117.0,139.0,960.0,230.0,361.5
856.0,79.0,739.0,664.0,584.5
120.0,75.0,178.0,130.0,125.75
708.0,354.0,161.0,994.0,554.25
890.0,732.0,53.0,60.0,433.75
62.0,297.0,786.0,957.0,525.5
236.0,595.0,89.0,356.0,319.0
171.0,191.0,427.0,328.0,279.25
187.0,780.0,277.0,393.0,409.25
445.0,398.0,406.0,487.0,434.0
343.0,77.0,160.0,532.0,278.0
725.0,266.0,197.0,836.0,506.0
486.0,952.0,854.0,597.0,722.25
111.0,445.0,74.0,895.0,381.25
72.0,415.0,952.0,550.0,497.25
902.0,147.0,571.0,408.0,507.0
501.0,938.0,37.0,17.0,373.25
115.0,91.0,721.0,49.0,244.0
59.0,278.0,349.0,864.0,387.5
882.0,971.0,29.0,147.0,507.25
362.0,198.0,752.0,624.0,484.0
995.0,333.0,472.0,557.0,589.25
860.0,526.0,59.0,402.0,461.75
744.0,264.0,335.0,563.0,476.5
739.0,524.0,120.0,717.0,525.0
232.0,851.0,229.0,378.0,422.5
211.0,763.0,511.0,732.0,554.25
656.0,620.0,555.0,162.0,498.25
621.0,854.0,31.0,956.0,615.5
34.0,636.0,22.0,563.0,313.75
979.0,415.0,592.0,850.0,709.0
675.0,211.0,372.0,491.0,437.25
559.0,29.0,237.0,505.0,332.5
502.0,809.0,679.0,697.0,671.75
81.0,910.0,714.0,653.0,589.5
985.0,341.0,57.0,16.0,349.75
125.0,617.0,737.0,367.0,461.5
424.0,300.0,344.0,806.0,468.5
190.0,208.0,483.0,509.0,347.5
770.0,5.0,1.0,187.0,240.75
495.0,740.0,314.0,793.0,585.5
879.0,169.0,552.0,322.0,480.5
187.0,602.0,498.0,5.0,323.0
708.0,641.0,60.0,659.0,517.0
295.0,301.0,374.0,459.0,357.25
340.0,842.0,305.0,614.0,525.25
598.0,715.0,306.0,257.0,469.0
271.0,903.0,773.0,854.0,700.25
78.0,295.0,581.0,905.0,464.75
896.0,830.0,37.0,197.0,490.0
635.0,627.0,363.0,363.0,497.0
759.0,887.0,59.0,906.0,652.75
498.0,905.0,350.0,714.0,616.75
361.0,904.0,498.0,219.0,495.5
69.0,693.0,519.0,928.0,552.25
487.0,771.0,736.0,204.0,549.5
902.0,423.0,65.0,160.0,387.5
2.0,948.0,217.0,732.0,474.75
963.0,318.0,963.0,594.0,709.5
810.0,52.0,424.0,77.0,340.75
248.0,618.0,682.0,889.0,609.25
768.0,989.0,330.0,160.0,561.75
681.0,884.0,199.0,431.0,548.75
928.0,242.0,201.0,581.0,488.0
379.0,173.0,880.0,734.0,541.5
632.0,303.0,473.0,385.0,448.25
74.0,624.0,539.0,800.0,509.25
77.0,326.0,280.0,582.0,316.25
457.0,927.0,0.0,449.0,458.25
309.0,120.0,328.0,237.0,248.5
105.0,529.0,640.0,152.0,356.5
430.0,188.0,190.0,636.0,361.0
670.0,613.0,49.0,339.0,417.75
401.0,730.0,629.0,316.0,519.0
285.0,319.0,959.0,359.0,480.5
757.0,130.0,332.0,175.0,348.5
183.0,177.0,633.0,5.0,249.5
876.0,789.0,67.0,342.0,518.5
601.0,825.0,713.0,11.0,537.5
972.0,147.0,188.0,50.0,339.25
246.0,297.0,989.0,97.0,407.25
750.0,848.0,15.0,401.0,503.5
392.0,498.0,180.0,282.0,338.0
496.0,459.0,50.0,327.0,333.0
889.0,72.0,913.0,929.0,700.75
983.0,636.0,59.0,124.0,450.5
329.0,30.0,61.0,944.0,341.0
375.0,978.0,469.0,592.0,603.5
254.0,614.0,944.0,516.0,582.0
13.0,237.0,843.0,427.0,380.0
586.0,219.0,505.0,281.0,397.75
924.0,224.0,334.0,283.0,441.25
279.0,966.0,483.0,383.0,527.75
464.0,333.0,963.0,660.0,605.0
650.0,806.0,560.0,80.0,524.0
114.0,906.0,194.0,331.0,386.25
837.0,596.0,4.0,272.0,427.25
254.0,608.0,954.0,577.0,598.25
839.0,852.0,773.0,936.0,850.0
624.0,938.0,727.0,420.0,677.25
134.0,550.0,491.0,839.0,503.5
885.0,914.0,300.0,194.0,573.25
452.0,911.0,563.0,934.0,715.0
309.0,906.0,910.0,148.0,568.25
632.0,926.0,462.0,288.0,577.0
345.0,176.0,318.0,148.0,246.75
716.0,320.0,44.0,927.0,501.75
261.0,534.0,81.0,650.0,381.5
359.0,334.0,661.0,439.0,448.25
181.0,825.0,730.0,512.0,562.0
493.0,149.0,412.0,242.0,324.0
614.0,338.0,458.0,849.0,564.75
803.0,990.0,895.0,275.0,740.75
817.0,336.0,16.0,23.0,298.0
384.0,387.0,374.0,508.0,413.25
53.0,380.0,162.0,424.0,254.75
657.0,435.0,784.0,895.0,692.75
791.0,647.0,383.0,824.0,661.25
796.0,27.0,649.0,704.0,544.0
483.0,478.0,653.0,782.0,599.0
746.0,860.0,403.0,404.0,603.25
330.0,861.0,353.0,225.0,442.25
857.0,493.0,528.0,308.0,546.5
376.0,932.0,389.0,219.0,479.0
948.0,91.0,123.0,39.0,300.25
918.0,584.0,956.0,71.0,632.25
357.0,928.0,146.0,21.0,363.0
516.0,678.0,369.0,207.0,442.5
52.0,139.0,807.0,979.0,494.25
180.0,887.0,751.0,53.0,467.75
165.0,758.0,108.0,437.0,367.0
655.0,939.0,368.0,331.0,573.25
457.0,83.0,318.0,339.0,299.25
395.0,345.0,679.0,748.0,541.75
7.0,9.0,745.0,102.0,215.75
354.0,615.0,750.0,679.0,599.5
732.0,849.0,90.0,212.0,470.75
443.0,79.0,17.0,329.0,217.0
615.0,274.0,472.0,890.0,562.75
71.0,64.0,306.0,620.0,265.25
171.0,309.0,344.0,157.0,245.25
691.0,444.0,750.0,239.0,531.0
500.0,648.0,498.0,397.0,510.75
252.0,860.0,124.0,948.0,546.0
335.0,623.0,588.0,172.0,429.5
912.0,448.0,502.0,598.0,615.0
355.0,285.0,43.0,812.0,373.75
775.0,771.0,568.0,386.0,625.0
88.0,882.0,285.0,918.0,543.25
97.0,808.0,710.0,687.0,575.5
996.0,501.0,742.0,603.0,710.5
322.0,731.0,770.0,781.0,651.0
599.0,969.0,507.0,954.0,757.25
538.0,996.0,920.0,317.0,692.75
744.0,72.0,441.0,995.0,563.0
226.0,22.0,452.0,84.0,196.0
856.0,177.0,249.0,775.0,514.25
620.0,351.0,748.0,936.0,663.75
130.0,377.0,920.0,57.0,371.0
449.0,201.0,976.0,690.0,579.0
368.0,795.0,623.0,451.0,559.25
549.0,516.0,577.0,496.0,534.5
752.0,124.0,340.0,823.0,509.75
739.0,554.0,908.0,603.0,701.0
660.0,268.0,155.0,315.0,349.5
830.0,696.0,329.0,928.0,695.75
612.0,112.0,383.0,482.0,397.25
354.0,511.0,131.0,967.0,490.75
826.0,423.0,848.0,183.0,570.0
667.0,161.0,46.0,130.0,251.0
73.0,997.0,590.0,39.0,424.75
329.0,596.0,36.0,489.0,362.5
544.0,717.0,56.0,974.0,572.75
895.0,624.0,512.0,681.0,678.0
831.0,225.0,496.0,91.0,410.75
479.0,646.0,267.0,564.0,489.0
734.0,97.0,619.0,885.0,583.75
172.0,51.0,945.0,104.0,318.0
832.0,157.0,998.0,74.0,515.25
632.0,666.0,572.0,856.0,681.5
355.0,825.0,27.0,938.0,536.25
366.0,815.0,174.0,325.0,420.0
70.0,503.0,915.0,580.0,517.0
319.0,435.0,490.0,858.0,525.5
630.0,544.0,379.0,352.0,476.25
421.0,963.0,76.0,743.0,550.75
454.0,27.0,411.0,50.0,235.5
703.0,1.0,464.0,813.0,495.25
524.0,431.0,817.0,413.0,546.25
360.0,962.0,858.0,638.0,704.5
196.0,119.0,921.0,191.0,356.75
394.0,87.0,254.0,185.0,230.0
414.0,499.0,426.0,474.0,453.25
115.0,747.0,960.0,743.0,641.25
292.0,976.0,311.0,640.0,554.75
816.0,572.0,35.0,519.0,485.5
348.0,39.0,406.0,187.0,245.0
653.0,885.0,399.0,841.0,694.5
841.0,247.0,570.0,425.0,520.75
651.0,596.0,996.0,730.0,743.25
912.0,482.0,778.0,587.0,689.75
26.0,808.0,589.0,512.0,483.75
708.0,870.0,768.0,824.0,792.5
647.0,409.0,954.0,619.0,657.25
161.0,855.0,445.0,861.0,580.5
725.0,90.0,851.0,124.0,447.5
428.0,434.0,258.0,848.0,492.0
358.0,641.0,891.0,270.0,540.0
674.0,457.0,979.0,917.0,756.75
788.0,897.0,969.0,720.0,843.5
638.0,502.0,344.0,254.0,434.5
85.0,136.0,172.0,176.0,142.25
780.0,211.0,211.0,751.0,488.25
805.0,143.0,691.0,377.0,504.0
374.0,437.0,344.0,90.0,311.25
836.0,875.0,568.0,446.0,681.25
251.0,88.0,473.0,485.0,324.25
104.0,486.0,858.0,952.0,600.0
728.0,144.0,752.0,32.0,414.0
222.0,998.0,361.0,309.0,472.5
647.0,996.0,342.0,703.0,672.0
965.0,574.0,56.0,994.0,647.25
12.0,975.0,356.0,366.0,427.25
296.0,957.0,844.0,441.0,634.5
404.0,287.0,392.0,558.0,410.25
421.0,637.0,196.0,19.0,318.25
740.0,617.0,746.0,231.0,583.5
796.0,368.0,505.0,150.0,454.75
415.0,339.0,234.0,101.0,272.25
448.0,669.0,988.0,82.0,546.75
825.0,328.0,137.0,51.0,335.25
523.0,128.0,791.0,777.0,554.75
488.0,791.0,48.0,903.0,557.5
322.0,915.0,833.0,133.0,550.75
251.0,552.0,261.0,112.0,294.0
819.0,803.0,667.0,542.0,707.75
374.0,199.0,151.0,276.0,250.0
421.0,13.0,220.0,432.0,271.5
682.0,567.0,804.0,26.0,519.75
635.0,626.0,532.0,930.0,680.75
114.0,281.0,275.0,883.0,388.25
897.0,325.0,543.0,249.0,503.5
714.0,962.0,172.0,773.0,655.25
650.0,44.0,224.0,499.0,354.25
627.0,568.0,533.0,424.0,538.0
673.0,260.0,638.0,448.0,504.75
164.0,44.0,723.0,584.0,378.75
953.0,227.0,699.0,318.0,549.25
782.0,797.0,996.0,508.0,770.75
966.0,905.0,176.0,547.0,648.5
495.0,40.0,420.0,945.0,475.0
731.0,237.0,100.0,615.0,420.75
623.0,181.0,542.0,926.0,568.0
627.0,890.0,804.0,191.0,628.0
811.0,90.0,266.0,795.0,490.5
39.0,38.0,814.0,934.0,456.25
432.0,284.0,687.0,830.0,558.25
359.0,907.0,158.0,392.0,454.0
612.0,673.0,837.0,917.0,759.75
875.0,42.0,954.0,878.0,687.25
112.0,282.0,145.0,14.0,138.25
939.0,247.0,777.0,910.0,718.25
168.0,254.0,237.0,947.0,401.5
913.0,415.0,451.0,955.0,683.5
421.0,514.0,844.0,194.0,493.25
222.0,629.0,18.0,355.0,306.0
855.0,852.0,150.0,338.0,548.75
314.0,160.0,158.0,681.0,328.25
55.0,759.0,836.0,62.0,428.0
654.0,624.0,744.0,569.0,647.75
480.0,180.0,652.0,976.0,572.0
512.0,140.0,89.0,493.0,308.5
310.0,186.0,208.0,593.0,324.25
852.0,545.0,411.0,535.0,585.75
930.0,958.0,329.0,143.0,590.0
353.0,105.0,907.0,185.0,387.5
426.0,930.0,298.0,495.0,537.25
759.0,786.0,54.0,548.0,536.75
53.0,326.0,279.0,404.0,265.5
354.0,921.0,152.0,2.0,357.25
190.0,754.0,267.0,789.0,500.0
751.0,809.0,93.0,200.0,463.25
866.0,788.0,195.0,890.0,684.75
281.0,955.0,378.0,158.0,443.0
943.0,584.0,334.0,287.0,537.0
754.0,745.0,965.0,818.0,820.5
232.0,766.0,159.0,818.0,493.75
375.0,198.0,39.0,999.0,402.75
180.0,861.0,10.0,648.0,424.75
364.0,702.0,569.0,607.0,560.5
902.0,684.0,157.0,295.0,509.5
476.0,326.0,292.0,813.0,476.75
869.0,176.0,243.0,210.0,374.5
298.0,906.0,156.0,525.0,471.25
732.0,75.0,316.0,715.0,459.5
595.0,691.0,377.0,144.0,451.75
351.0,415.0,714.0,4.0,371.0
563.0,961.0,422.0,472.0,604.5
291.0,486.0,20.0,967.0,441.0
214.0,960.0,83.0,150.0,351.75
156.0,333.0,299.0,574.0,340.5
108.0,695.0,155.0,32.0,247.5
306.0,688.0,793.0,876.0,665.75
661.0,669.0,28.0,68.0,356.5
710.0,143.0,898.0,808.0,639.75
915.0,476.0,896.0,739.0,756.5
581.0,640.0,435.0,708.0,591.0
978.0,199.0,921.0,482.0,645.0
212.0,414.0,153.0,861.0,410.0
580.0,33.0,491.0,607.0,427.75
582.0,203.0,802.0,659.0,561.5
333.0,288.0,674.0,796.0,522.75
937.0,370.0,888.0,494.0,672.25
145.0,539.0,948.0,97.0,432.25
194.0,185.0,955.0,248.0,395.5
710.0,635.0,471.0,711.0,631.75
260.0,928.0,722.0,103.0,503.25
865.0,577.0,117.0,778.0,584.25
472.0,81.0,500.0,785.0,459.5
594.0,632.0,646.0,418.0,572.5
280.0,116.0,490.0,787.0,418.25
957.0,915.0,552.0,765.0,797.25
831.0,579.0,982.0,311.0,675.75
726.0,819.0,132.0,660.0,584.25
777.0,944.0,805.0,537.0,765.75
916.0,205.0,212.0,137.0,367.5
775.0,327.0,969.0,839.0,727.5
599.0,630.0,623.0,127.0,494.75
219.0,596.0,93.0,162.0,267.5
688.0,320.0,917.0,26.0,487.75
163.0,958.0,445.0,421.0,496.75
998.0,554.0,671.0,329.0,638.0
327.0,409.0,335.0,27.0,274.5
167.0,642.0,54.0,147.0,252.5
875.0,626.0,94.0,666.0,565.25
286.0,991.0,456.0,66.0,449.75
680.0,446.0,140.0,565.0,457.75
494.0,186.0,687.0,809.0,544.0
692.0,406.0,676.0,143.0,479.25
255.0,133.0,810.0,700.0,474.5
318.0,240.0,550.0,524.0,408.0
971.0,920.0,205.0,921.0,754.25
823.0,518.0,437.0,699.0,619.25
25.0,638.0,268.0,339.0,317.5
471.0,892.0,52.0,562.0,494.25
836.0,22.0,304.0,757.0,479.75
727.0,280.0,812.0,311.0,532.5
876.0,517.0,961.0,185.0,634.75
619.0,172.0,164.0,679.0,408.5
242.0,359.0,402.0,243.0,311.5
11.0,15.0,559.0,12.0,149.25
494.0,683.0,881.0,319.0,594.25
973.0,528.0,731.0,623.0,713.75
353.0,663.0,992.0,934.0,735.5
718.0,954.0,221.0,663.0,639.0
542.0,125.0,842.0,640.0,537.25
260.0,548.0,62.0,828.0,424.5
195.0,949.0,712.0,759.0,653.75
691.0,516.0,513.0,796.0,629.0
755.0,54.0,830.0,350.0,497.25
911.0,334.0,204.0,562.0,502.75
583.0,83.0,555.0,10.0,307.75
293.0,120.0,691.0,213.0,329.25
475.0,323.0,18.0,136.0,238.0
276.0,830.0,275.0,414.0,448.75
884.0,434.0,300.0,606.0,556.0
584.0,861.0,558.0,469.0,618.0
65.0,468.0,718.0,736.0,496.75
738.0,814.0,492.0,809.0,713.25
622.0,844.0,829.0,120.0,603.75
560.0,575.0,622.0,421.0,544.5
454.0,583.0,491.0,194.0,430.5
871.0,764.0,884.0,842.0,840.25
812.0,923.0,956.0,987.0,919.5
921.0,727.0,497.0,308.0,613.25
393.0,953.0,217.0,153.0,429.0
419.0,473.0,203.0,463.0,389.5
994.0,591.0,344.0,487.0,604.0
887.0,535.0,602.0,356.0,595.0
761.0,422.0,758.0,786.0,681.75
462.0,103.0,780.0,483.0,457.0
958.0,353.0,26.0,503.0,460.0
715.0,922.0,584.0,64.0,571.25
418.0,311.0,136.0,625.0,372.5
316.0,584.0,436.0,105.0,360.25
383.0,529.0,640.0,564.0,529.0
721.0,486.0,257.0,606.0,517.5
7.0,273.0,649.0,427.0,339.0
574.0,912.0,115.0,119.0,430.0
364.0,188.0,58.0,359.0,242.25
503.0,787.0,972.0,638.0,725.0
559.0,526.0,642.0,234.0,490.25
616.0,95.0,835.0,285.0,457.75
552.0,152.0,595.0,807.0,526.5
161.0,634.0,673.0,179.0,411.75
295.0,810.0,773.0,309.0,546.75
137.0,62.0,497.0,948.0,411.0
605.0,824.0,71.0,84.0,396.0
728.0,835.0,568.0,90.0,555.25
480.0,210.0,606.0,804.0,525.0
558.0,406.0,924.0,414.0,575.5
610.0,327.0,347.0,593.0,469.25
8.0,414.0,430.0,947.0,449.75
875.0,387.0,908.0,692.0,715.5
915.0,711.0,755.0,596.0,744.25
435.0,144.0,38.0,0.0,154.25
56.0,525.0,27.0,394.0,250.5
817.0,300.0,72.0,631.0,455.0
301.0,45.0,122.0,368.0,209.0
752.0,407.0,997.0,986.0,785.5
887.0,857.0,585.0,815.0,786.0
824.0,13.0,686.0,13.0,384.0
951.0,818.0,700.0,529.0,749.5
681.0,851.0,118.0,12.0,415.5
649.0,715.0,558.0,108.0,507.5
351.0,384.0,668.0,354.0,439.25
932.0,962.0,839.0,169.0,725.5
926.0,306.0,291.0,53.0,394.0
911.0,673.0,10.0,624.0,554.5
87.0,27.0,789.0,875.0,444.5
631.0,164.0,727.0,823.0,586.25
789.0,608.0,192.0,380.0,492.25
5.0,834.0,877.0,799.0,628.75
736.0,866.0,816.0,102.0,630.0
745.0,755.0,761.0,139.0,600.0
277.0,473.0,36.0,144.0,232.5
23.0,937.0,890.0,387.0,559.25
755.0,828.0,976.0,976.0,883.75
162.0,617.0,819.0,400.0,499.5
828.0,234.0,661.0,998.0,680.25
720.0,913.0,385.0,861.0,719.75
628.0,482.0,686.0,124.0,480.0
636.0,126.0,258.0,383.0,350.75
